pid,lat,lon,elev,ptype
NAm-FrenchGlacier.Colenutt.1995__ringWidth,50.8,-115.3,2300.0,wood.ringwidth
NAm-FrenchGlacier.Colenutt.1995__ringWidth__2,50.8,-115.3,2300.0,wood.ring width
NAm-FrenchGlacier.Colenutt.1995__residualChronology,50.8,-115.3,2300.0,wood.residualchronology
NAm-FrenchGlacier.Colenutt.1995__ARSTAN,50.8,-115.3,2300.0,wood.arstan
NAm-FrenchGlacier.Colenutt.1995__correlationCoefficient,50.8,-115.3,2300.0,wood.correlationcoefficient
NAm-FrenchGlacier.Colenutt.1995__RBAR,50.8,-115.3,2300.0,wood.rbar
NAm-FrenchGlacier.Colenutt.1995__uncertainty1s,50.8,-115.3,2300.0,wood.uncertainty1s
NAm-FrenchGlacier.Colenutt.1995__uncertainty1s__2,50.8,-115.3,2300.0,wood.uncertainty1s
NAm-FrenchGlacier.Colenutt.1995__EPS,50.8,-115.3,2300.0,wood.eps
NAm-FrenchGlacier.Colenutt.1995__core,50.8,-115.3,2300.0,wood.core
Arc-Forfjorddalen.McCarroll.2013__MXD,68.73,15.73,200.0,wood.maximum latewood density
Ocn-Miyanohama.Felis.2009__d18O,27.1059,142.1941,-5.6,coral.d18o
Ocn-Miyanohama.Felis.2009__Sr/Ca,27.1059,142.1941,-5.6,coral.sr/ca
Ocn-Miyanohama.Felis.2009__d13C,27.1059,142.1941,-5.6,coral.d13c
Asi-INDI025.Borgaonkar.2013__ringWidth,10.18,76.87,3200.0,wood.ring width
Asi-MONG014.Jacoby.2013__ringWidth,47.43,100.42,4100.0,wood.ring width
Asi-KYRG007.Esper.2007__ringWidth,40.17,72.58,4200.0,wood.ring width
Ocn-CoralSea.Calvo.2007__d18O,-17.73,148.43,-5.0,coral.d18o
Ocn-CoralSea.Calvo.2007__Sr/Ca,-17.73,148.43,-5.0,coral.sr/ca
Eur-Tallinn.Tarand.2001__temperature,59.4,24.75,10.0,documents.historical
Eur-Tallinn.Tarand.2001__JulianDay,59.4,24.75,10.0,documents.julianday
Ocn-MD98-2160.Newton.2010__temperature,-5.2012,117.4867,-1185.0,marinesediment.mg/ca
Asi-CHIN064.Shao.2013__ringWidth,36.68,98.42,3000.0,wood.ring width
Ocn-HoutmanAbrolhos.Kuhnert.1999__d18O,-28.47,113.77,-5.0,coral.d18o
Ocn-HoutmanAbrolhos.Kuhnert.1999__d13C,-28.47,113.77,-5.0,coral.d13c
Ocn-Vanuatu.Quinn.1996__d18O,-15.0,166.99,-1.0,coral.d18o
Ocn-WestSpitzberg.Bonnet.2010__temperature,78.96,5.885,-1497.0,marinesediment.dinocyst
Ocn-WestSpitzberg.Bonnet.2010__temperature__2,78.96,5.885,-1497.0,marinesediment.temperature
Ocn-WestSpitzberg.Bonnet.2010__temperature__3,78.96,5.885,-1497.0,marinesediment.temperature
Ocn-WestSpitzberg.Bonnet.2010__temperature__4,78.96,5.885,-1497.0,marinesediment.temperature
Ocn-WestSpitzberg.Bonnet.2010__temperature__5,78.96,5.885,-1497.0,marinesediment.temperature
Ocn-WestSpitzberg.Bonnet.2010__count,78.96,5.885,-1497.0,marinesediment.count
Ocn-WestSpitzberg.Bonnet.2010__count__2,78.96,5.885,-1497.0,marinesediment.count
Ocn-WestSpitzberg.Bonnet.2010__count__3,78.96,5.885,-1497.0,marinesediment.count
Ocn-WestSpitzberg.Bonnet.2010__count__4,78.96,5.885,-1497.0,marinesediment.count
Ocn-WestSpitzberg.Bonnet.2010__count__5,78.96,5.885,-1497.0,marinesediment.count
Ocn-WestSpitzberg.Bonnet.2010__count__6,78.96,5.885,-1497.0,marinesediment.count
Ocn-WestSpitzberg.Bonnet.2010__count__7,78.96,5.885,-1497.0,marinesediment.count
Ocn-WestSpitzberg.Bonnet.2010__count__8,78.96,5.885,-1497.0,marinesediment.count
Ocn-WestSpitzberg.Bonnet.2010__count__9,78.96,5.885,-1497.0,marinesediment.count
Ocn-WestSpitzberg.Bonnet.2010__count__10,78.96,5.885,-1497.0,marinesediment.count
Ocn-WestSpitzberg.Bonnet.2010__count__11,78.96,5.885,-1497.0,marinesediment.count
Ocn-WestSpitzberg.Bonnet.2010__count__12,78.96,5.885,-1497.0,marinesediment.count
Ocn-WestSpitzberg.Bonnet.2010__concentration,78.96,5.885,-1497.0,marinesediment.concentration
Asi-UULLWD.Schweingruber.2002__ringWidth,50.48,87.65,2150.0,wood.ring width
Ocn-EmeraldBasin.Keigwin.2003__temperature,45.89,-62.8,-250.0,marinesediment.alkenone
Ocn-EmeraldBasin.Keigwin.2003__temperature__2,45.89,-62.8,-250.0,marinesediment.temperature
SAm-LagunaAculeo.vonGunten.2009__temperature,-33.85,-70.92,355.0,lakesediment.reflectance
SAm-LagunaAculeo.vonGunten.2009__temperature__2,-33.85,-70.92,355.0,lakesediment.reflectance
SAm-LagunaAculeo.vonGunten.2009__temperature__3,-33.85,-70.92,355.0,lakesediment.reflectance
SAm-LagunaAculeo.vonGunten.2009__temperature__4,-33.85,-70.92,355.0,lakesediment.reflectance
SAm-LagunaAculeo.vonGunten.2009__RABD660670,-33.85,-70.92,355.0,lakesediment.reflectance
Asi-CHIN048.Brauning.2013__ringWidth,30.3,91.52,700.0,wood.ring width
NAm-BorealPlateau.Graumlich.2005__sampleCount,36.3,-118.3,3420.0,wood.samplecount
NAm-BorealPlateau.Graumlich.2005__segmentLength,36.3,-118.3,3420.0,wood.segmentlength
NAm-BorealPlateau.Graumlich.2005__ringWidth,36.3,-118.3,3420.0,wood.ringwidth
NAm-BorealPlateau.Graumlich.2005__ringWidth__2,36.3,-118.3,3420.0,wood.ring width
NAm-BorealPlateau.Graumlich.2005__residualChronology,36.3,-118.3,3420.0,wood.residualchronology
NAm-BorealPlateau.Graumlich.2005__ARSTAN,36.3,-118.3,3420.0,wood.arstan
NAm-BorealPlateau.Graumlich.2005__correlationCoefficient,36.3,-118.3,3420.0,wood.correlationcoefficient
NAm-BorealPlateau.Graumlich.2005__RBAR,36.3,-118.3,3420.0,wood.rbar
NAm-BorealPlateau.Graumlich.2005__uncertainty1s,36.3,-118.3,3420.0,wood.uncertainty1s
NAm-BorealPlateau.Graumlich.2005__uncertainty1s__2,36.3,-118.3,3420.0,wood.uncertainty1s
NAm-BorealPlateau.Graumlich.2005__EPS,36.3,-118.3,3420.0,wood.eps
NAm-BorealPlateau.Graumlich.2005__core,36.3,-118.3,3420.0,wood.core
Ocn-PalauUlongChannel.Osborne.2014__d18O,7.2859,134.2503,-12.0,coral.d18o
Ocn-PalauUlongChannel.Osborne.2014__d13C,7.2859,134.2503,-12.0,coral.d13c
NAm-ClearPond.Gajewski.1988__temperature,33.8,-79.0,513.0,lakesediment.pollen
Asi-UULTRW.Schweingruber.2002__ringWidth,50.48,87.65,2150.0,wood.ring width
Arc-NGTB18.Schwager.1998__d18O,76.62,-36.4,2508.0,glacierice.d18o
Ocn-FiskBasin.Richey.2009__temperature,27.55,-93.93,-817.0,marinesediment.mg/ca
Ocn-FiskBasin.Richey.2009__Mg/Ca,27.55,-93.93,-817.0,marinesediment.mg/ca
Ocn-FiskBasin.Richey.2009__temperature__2,27.55,-93.93,-817.0,marinesediment.temperature
Ocn-FiskBasin.Richey.2009__Mg/Ca__2,27.55,-93.93,-817.0,marinesediment.mg/ca
Arc-Dye.Vinther.2010__d18O,65.18,-43.83,2480.0,glacierice.d18o
Asi-CHIN060.Shao.2013__ringWidth,37.32,98.4,3980.0,wood.ring width
NAm-FishCreekTrail.Biondi.2001__sampleCount,34.1,-116.8,2890.0,wood.samplecount
NAm-FishCreekTrail.Biondi.2001__segmentLength,34.1,-116.8,2890.0,wood.segmentlength
NAm-FishCreekTrail.Biondi.2001__ringWidth,34.1,-116.8,2890.0,wood.ringwidth
NAm-FishCreekTrail.Biondi.2001__ringWidth__2,34.1,-116.8,2890.0,wood.ring width
NAm-FishCreekTrail.Biondi.2001__residualChronology,34.1,-116.8,2890.0,wood.residualchronology
NAm-FishCreekTrail.Biondi.2001__ARSTAN,34.1,-116.8,2890.0,wood.arstan
NAm-FishCreekTrail.Biondi.2001__correlationCoefficient,34.1,-116.8,2890.0,wood.correlationcoefficient
NAm-FishCreekTrail.Biondi.2001__RBAR,34.1,-116.8,2890.0,wood.rbar
NAm-FishCreekTrail.Biondi.2001__uncertainty1s,34.1,-116.8,2890.0,wood.uncertainty1s
NAm-FishCreekTrail.Biondi.2001__uncertainty1s__2,34.1,-116.8,2890.0,wood.uncertainty1s
NAm-FishCreekTrail.Biondi.2001__EPS,34.1,-116.8,2890.0,wood.eps
NAm-FishCreekTrail.Biondi.2001__core,34.1,-116.8,2890.0,wood.core
Ocn-Rarotonga_d18O99.Linsley.2006__d18O,-21.2378,-159.8278,-18.0,coral.d18o
Ocn-Rarotonga_d18O99.Linsley.2006__d13C,-21.2378,-159.8278,-18.0,coral.d13c
Asi-MONG026.Jacoby.2010__ringWidth,46.82,100.12,4400.0,wood.ring width
Ocn-DoubleReef.Asami.2005__d18O,13.5982,144.8359,-7.8,coral.d18o
Asi-INDI024.Borgaonkar.2013__ringWidth,31.37,78.17,3150.0,wood.ring width
Asi-GOUQIN.PAGES2k.2013__ringWidth,34.73,100.8,1750.0,wood.ring width
Asi-CHIN059.Shao.2013__ringWidth,33.8,96.13,3400.0,wood.ring width
Asi-KAZ001.Solomina.2010__ringWidth,43.35,77.35,4300.0,wood.ring width
Eur-CentralandEasternPyrenees.Pla.2004__temperature,42.5,0.75,2280.0,lakesediment.chrysophyte assemblage
Eur-CentralandEasternPyrenees.Pla.2004__uncertainty,42.5,0.75,2280.0,lakesediment.uncertainty
NAm-SunshineMeadows.Colenutt.1995__sampleCount,51.1,-115.8,2250.0,wood.samplecount
NAm-SunshineMeadows.Colenutt.1995__segmentLength,51.1,-115.8,2250.0,wood.segmentlength
NAm-SunshineMeadows.Colenutt.1995__ringWidth,51.1,-115.8,2250.0,wood.ringwidth
NAm-SunshineMeadows.Colenutt.1995__ringWidth__2,51.1,-115.8,2250.0,wood.ring width
NAm-SunshineMeadows.Colenutt.1995__residualChronology,51.1,-115.8,2250.0,wood.residualchronology
NAm-SunshineMeadows.Colenutt.1995__ARSTAN,51.1,-115.8,2250.0,wood.arstan
NAm-SunshineMeadows.Colenutt.1995__correlationCoefficient,51.1,-115.8,2250.0,wood.correlationcoefficient
NAm-SunshineMeadows.Colenutt.1995__RBAR,51.1,-115.8,2250.0,wood.rbar
NAm-SunshineMeadows.Colenutt.1995__uncertainty1s,51.1,-115.8,2250.0,wood.uncertainty1s
NAm-SunshineMeadows.Colenutt.1995__uncertainty1s__2,51.1,-115.8,2250.0,wood.uncertainty1s
NAm-SunshineMeadows.Colenutt.1995__EPS,51.1,-115.8,2250.0,wood.eps
NAm-SunshineMeadows.Colenutt.1995__core,51.1,-115.8,2250.0,wood.core
NAm-SunshineMeadows.Colenutt.1995__sampleCount__2,51.1,-115.8,2250.0,wood.samplecount
NAm-SunshineMeadows.Colenutt.1995__segmentLength__2,51.1,-115.8,2250.0,wood.segmentlength
NAm-SunshineMeadows.Colenutt.1995__density,51.1,-115.8,2250.0,wood.density
NAm-SunshineMeadows.Colenutt.1995__MXD,51.1,-115.8,2250.0,wood.maximum latewood density
NAm-SunshineMeadows.Colenutt.1995__residualChronology__2,51.1,-115.8,2250.0,wood.residualchronology
NAm-SunshineMeadows.Colenutt.1995__ARSTAN__2,51.1,-115.8,2250.0,wood.arstan
NAm-SunshineMeadows.Colenutt.1995__correlationCoefficient__2,51.1,-115.8,2250.0,wood.correlationcoefficient
NAm-SunshineMeadows.Colenutt.1995__RBAR__2,51.1,-115.8,2250.0,wood.rbar
NAm-SunshineMeadows.Colenutt.1995__uncertainty1s__3,51.1,-115.8,2250.0,wood.uncertainty1s
NAm-SunshineMeadows.Colenutt.1995__uncertainty1s__4,51.1,-115.8,2250.0,wood.uncertainty1s
NAm-SunshineMeadows.Colenutt.1995__EPS__2,51.1,-115.8,2250.0,wood.eps
NAm-SunshineMeadows.Colenutt.1995__core__2,51.1,-115.8,2250.0,wood.core
Ant-MES.Rhodes.2012__d2H,-77.515,167.6765,1600.0,glacierice.dd
Asi-UKHMXD.Schweingruber.2002__ringWidth,50.15,85.37,1750.0,wood.ring width
Ocn-HoutmanAbrolhosHAB10A.Zinke.2014__d18O,-28.4589,113.749,-8.0,coral.d18o
Ocn-HoutmanAbrolhosHAB10A.Zinke.2014__Sr/Ca,-28.4589,113.749,-8.0,coral.sr/ca
NAm-ScatterLake.Graumlich.2003__sampleCount,48.3,-120.3,2100.0,wood.samplecount
NAm-ScatterLake.Graumlich.2003__segmentLength,48.3,-120.3,2100.0,wood.segmentlength
NAm-ScatterLake.Graumlich.2003__ringWidth,48.3,-120.3,2100.0,wood.ringwidth
NAm-ScatterLake.Graumlich.2003__ringWidth__2,48.3,-120.3,2100.0,wood.ring width
NAm-ScatterLake.Graumlich.2003__residualChronology,48.3,-120.3,2100.0,wood.residualchronology
NAm-ScatterLake.Graumlich.2003__ARSTAN,48.3,-120.3,2100.0,wood.arstan
NAm-ScatterLake.Graumlich.2003__correlationCoefficient,48.3,-120.3,2100.0,wood.correlationcoefficient
NAm-ScatterLake.Graumlich.2003__RBAR,48.3,-120.3,2100.0,wood.rbar
NAm-ScatterLake.Graumlich.2003__uncertainty1s,48.3,-120.3,2100.0,wood.uncertainty1s
NAm-ScatterLake.Graumlich.2003__uncertainty1s__2,48.3,-120.3,2100.0,wood.uncertainty1s
NAm-ScatterLake.Graumlich.2003__EPS,48.3,-120.3,2100.0,wood.eps
NAm-ScatterLake.Graumlich.2003__core,48.3,-120.3,2100.0,wood.core
Asi-NEPA010.Krusic.2013__ringWidth,27.7,86.45,3700.0,wood.ring width
Asi-SourthAndMiddleUrals.Demezhko.2007__temperature,55.0,59.5,1900.0,borehole.borehole
Arc-PennyIceCapP96.Fisher.1998__d18O,67.25,-66.75,1810.0,glacierice.d18o
Asi-BHUTTD.PAGES2k.2013__ringWidth,27.67,90.72,1650.0,wood.ring width
Asi-PAKI039.Cook.2013__ringWidth,35.0,70.78,3750.0,wood.ring width
Ocn-ImperieuseRowleyShoals.Cooper.2012__calcificationRate,-17.5167,118.9667,-6.0,coral.calcificationrate
Ocn-ImperieuseRowleyShoals.Cooper.2012__calcificationRate__2,-17.5167,118.9667,-6.0,coral.calcificationrate
Ocn-ImperieuseRowleyShoals.Cooper.2012__calcificationRate__3,-17.5167,118.9667,-6.0,coral.calcificationrate
Ocn-ImperieuseRowleyShoals.Cooper.2012__composite,-17.5167,118.9667,-6.0,coral.calcification rate
Ocn-ImperieuseRowleyShoals.Cooper.2012__calcificationRate__4,-17.5167,118.9667,-6.0,coral.calcificationrate
Asi-MONG029.Jacoby.2010__ringWidth,49.87,91.43,1700.0,wood.ring width
NAm-FlintCreekRange.Hughes.2005__sampleCount,46.3,-113.2,2645.0,wood.samplecount
NAm-FlintCreekRange.Hughes.2005__segmentLength,46.3,-113.2,2645.0,wood.segmentlength
NAm-FlintCreekRange.Hughes.2005__ringWidth,46.3,-113.2,2645.0,wood.ringwidth
NAm-FlintCreekRange.Hughes.2005__ringWidth__2,46.3,-113.2,2645.0,wood.ring width
NAm-FlintCreekRange.Hughes.2005__residualChronology,46.3,-113.2,2645.0,wood.residualchronology
NAm-FlintCreekRange.Hughes.2005__ARSTAN,46.3,-113.2,2645.0,wood.arstan
NAm-FlintCreekRange.Hughes.2005__correlationCoefficient,46.3,-113.2,2645.0,wood.correlationcoefficient
NAm-FlintCreekRange.Hughes.2005__RBAR,46.3,-113.2,2645.0,wood.rbar
NAm-FlintCreekRange.Hughes.2005__uncertainty1s,46.3,-113.2,2645.0,wood.uncertainty1s
NAm-FlintCreekRange.Hughes.2005__uncertainty1s__2,46.3,-113.2,2645.0,wood.uncertainty1s
NAm-FlintCreekRange.Hughes.2005__EPS,46.3,-113.2,2645.0,wood.eps
NAm-FlintCreekRange.Hughes.2005__core,46.3,-113.2,2645.0,wood.core
Ocn-Rarotonga_d18O3R.Linsley.2006__d18O,-21.2378,-159.8278,-10.0,coral.d18o
Ocn-Rarotonga_d18O3R.Linsley.2006__d13C,-21.2378,-159.8278,-10.0,coral.d13c
Asi-KYRG015.Solomina.2013__ringWidth,42.15,79.45,2200.0,wood.ring width
NAm-SignalMountain.Luckman.2001__sampleCount,52.9,-118.0,2050.0,wood.samplecount
NAm-SignalMountain.Luckman.2001__segmentLength,52.9,-118.0,2050.0,wood.segmentlength
NAm-SignalMountain.Luckman.2001__ringWidth,52.9,-118.0,2050.0,wood.ringwidth
NAm-SignalMountain.Luckman.2001__ringWidth__2,52.9,-118.0,2050.0,wood.ring width
NAm-SignalMountain.Luckman.2001__residualChronology,52.9,-118.0,2050.0,wood.residualchronology
NAm-SignalMountain.Luckman.2001__ARSTAN,52.9,-118.0,2050.0,wood.arstan
NAm-SignalMountain.Luckman.2001__correlationCoefficient,52.9,-118.0,2050.0,wood.correlationcoefficient
NAm-SignalMountain.Luckman.2001__RBAR,52.9,-118.0,2050.0,wood.rbar
NAm-SignalMountain.Luckman.2001__uncertainty1s,52.9,-118.0,2050.0,wood.uncertainty1s
NAm-SignalMountain.Luckman.2001__uncertainty1s__2,52.9,-118.0,2050.0,wood.uncertainty1s
NAm-SignalMountain.Luckman.2001__EPS,52.9,-118.0,2050.0,wood.eps
NAm-SignalMountain.Luckman.2001__core,52.9,-118.0,2050.0,wood.core
Ant-Ferrigno.Thomas.2013__d2H,-74.57,-86.9,1354.0,glacierice.dd
Arc-Tjeggelvas.Bjorklund.2012__density,66.6,17.6,520.0,wood.maximum latewood density
Asi-UKHEWD.Schweingruber.2002__ringWidth,50.15,85.37,1750.0,wood.ring width
Eur-CentralEurope.Dobrovolny.2009__temperature,49.0,13.0,0.0,documents.historical
Arc-Indigirka.Hughes.1999__ringWidth,69.5,147.0,80.0,wood.ring width
Asi-WXIYUN.Wright.2010__ringWidth,27.33,99.3,1750.0,wood.ring width
NAm-wa071.Peterson.1994__sampleCount,48.7,-120.7,1925.0,wood.samplecount
NAm-wa071.Peterson.1994__segmentLength,48.7,-120.7,1925.0,wood.segmentlength
NAm-wa071.Peterson.1994__ringWidth,48.7,-120.7,1925.0,wood.ringwidth
NAm-wa071.Peterson.1994__ringWidth__2,48.7,-120.7,1925.0,wood.ring width
NAm-wa071.Peterson.1994__residualChronology,48.7,-120.7,1925.0,wood.residualchronology
NAm-wa071.Peterson.1994__ARSTAN,48.7,-120.7,1925.0,wood.arstan
NAm-wa071.Peterson.1994__correlationCoefficient,48.7,-120.7,1925.0,wood.correlationcoefficient
NAm-wa071.Peterson.1994__RBAR,48.7,-120.7,1925.0,wood.rbar
NAm-wa071.Peterson.1994__uncertainty1s,48.7,-120.7,1925.0,wood.uncertainty1s
NAm-wa071.Peterson.1994__uncertainty1s__2,48.7,-120.7,1925.0,wood.uncertainty1s
NAm-wa071.Peterson.1994__EPS,48.7,-120.7,1925.0,wood.eps
NAm-wa071.Peterson.1994__core,48.7,-120.7,1925.0,wood.core
Ocn-AlboranSea436B.Nieto-Moreno.2013__temperature,36.2053,-4.3133,-1108.0,marinesediment.alkenone
Ocn-ChileanMargin.Lamy.2002__temperature,-41.0,-74.45,-852.0,marinesediment.alkenone
Ocn-ChileanMargin.Lamy.2002__temperature__2,-41.0,-74.45,-852.0,marinesediment.alkenone
Ant-US-ITASE-2000-1.Steig.2013__d18O,-79.3838,-111.24,1791.0,glacierice.d18o
Asi-MONG002.Jacoby.2013__ringWidth,47.77,107.0,5900.0,wood.ring width
Asi-BT011.Cook.2010__ringWidth,27.45,90.15,2150.0,wood.ring width
NAm-VicaryMine.Sauchyn.2016__sampleCount,49.8,-114.5,1909.0,wood.samplecount
NAm-VicaryMine.Sauchyn.2016__segmentLength,49.8,-114.5,1909.0,wood.segmentlength
NAm-VicaryMine.Sauchyn.2016__ringWidth,49.8,-114.5,1909.0,wood.ringwidth
NAm-VicaryMine.Sauchyn.2016__ringWidth__2,49.8,-114.5,1909.0,wood.ring width
NAm-VicaryMine.Sauchyn.2016__residualChronology,49.8,-114.5,1909.0,wood.residualchronology
NAm-VicaryMine.Sauchyn.2016__ARSTAN,49.8,-114.5,1909.0,wood.arstan
NAm-VicaryMine.Sauchyn.2016__correlationCoefficient,49.8,-114.5,1909.0,wood.correlationcoefficient
NAm-VicaryMine.Sauchyn.2016__RBAR,49.8,-114.5,1909.0,wood.rbar
NAm-VicaryMine.Sauchyn.2016__uncertainty1s,49.8,-114.5,1909.0,wood.uncertainty1s
NAm-VicaryMine.Sauchyn.2016__uncertainty1s__2,49.8,-114.5,1909.0,wood.uncertainty1s
NAm-VicaryMine.Sauchyn.2016__EPS,49.8,-114.5,1909.0,wood.eps
NAm-VicaryMine.Sauchyn.2016__core,49.8,-114.5,1909.0,wood.core
Asi-BT006.Cook.2010__ringWidth,27.63,90.13,1550.0,wood.ring width
NAm-FirthRiver.Anchukaitis.2013__sampleCount,68.7,-141.6,790.0,wood.samplecount
NAm-FirthRiver.Anchukaitis.2013__segmentLength,68.7,-141.6,790.0,wood.segmentlength
NAm-FirthRiver.Anchukaitis.2013__density,68.7,-141.6,790.0,wood.density
NAm-FirthRiver.Anchukaitis.2013__MXD,68.7,-141.6,790.0,wood.maximum latewood density
NAm-FirthRiver.Anchukaitis.2013__residualChronology,68.7,-141.6,790.0,wood.residualchronology
NAm-FirthRiver.Anchukaitis.2013__ARSTAN,68.7,-141.6,790.0,wood.arstan
NAm-FirthRiver.Anchukaitis.2013__correlationCoefficient,68.7,-141.6,790.0,wood.correlationcoefficient
NAm-FirthRiver.Anchukaitis.2013__RBAR,68.7,-141.6,790.0,wood.rbar
NAm-FirthRiver.Anchukaitis.2013__uncertainty1s,68.7,-141.6,790.0,wood.uncertainty1s
NAm-FirthRiver.Anchukaitis.2013__uncertainty1s__2,68.7,-141.6,790.0,wood.uncertainty1s
NAm-FirthRiver.Anchukaitis.2013__EPS,68.7,-141.6,790.0,wood.eps
NAm-FirthRiver.Anchukaitis.2013__core,68.7,-141.6,790.0,wood.core
Ocn-TurrumoteReefPuertoRico.Kilbourne.2008__d18O,17.93,-67.0,-5.0,coral.d18o
Ocn-TurrumoteReefPuertoRico.Kilbourne.2008__Sr/Ca,17.93,-67.0,-5.0,coral.sr/ca
Ocn-TurrumoteReefPuertoRico.Kilbourne.2008__d13C,17.93,-67.0,-5.0,coral.d13c
Asi-PAKI017.Cook.2013__ringWidth,35.33,74.8,3300.0,wood.ring width
Ocn-Bermuda.DraschbaA.2000__d18O,30.0867,-64.5417,-25.0,coral.d18o
Eur-TatraMountains.Buentgen.2013__ringWidth,49.0,20.0,1000.0,wood.ring width
Ocn-Clipperton4b.Wu.2014__Sr/Ca,10.2773,-109.2131,-13.0,coral.sr/ca
NAm-LacRomanel.Schweingruber.1996__sampleCount,56.2,-67.7,1000.0,wood.samplecount
NAm-LacRomanel.Schweingruber.1996__segmentLength,56.2,-67.7,1000.0,wood.segmentlength
NAm-LacRomanel.Schweingruber.1996__ringWidth,56.2,-67.7,1000.0,wood.ringwidth
NAm-LacRomanel.Schweingruber.1996__ringWidth__2,56.2,-67.7,1000.0,wood.ring width
NAm-LacRomanel.Schweingruber.1996__residualChronology,56.2,-67.7,1000.0,wood.residualchronology
NAm-LacRomanel.Schweingruber.1996__ARSTAN,56.2,-67.7,1000.0,wood.arstan
NAm-LacRomanel.Schweingruber.1996__correlationCoefficient,56.2,-67.7,1000.0,wood.correlationcoefficient
NAm-LacRomanel.Schweingruber.1996__RBAR,56.2,-67.7,1000.0,wood.rbar
NAm-LacRomanel.Schweingruber.1996__uncertainty1s,56.2,-67.7,1000.0,wood.uncertainty1s
NAm-LacRomanel.Schweingruber.1996__uncertainty1s__2,56.2,-67.7,1000.0,wood.uncertainty1s
NAm-LacRomanel.Schweingruber.1996__EPS,56.2,-67.7,1000.0,wood.eps
NAm-LacRomanel.Schweingruber.1996__core,56.2,-67.7,1000.0,wood.core
NAm-LacRomanel.Schweingruber.1996__sampleCount__2,56.2,-67.7,1000.0,wood.samplecount
NAm-LacRomanel.Schweingruber.1996__segmentLength__2,56.2,-67.7,1000.0,wood.segmentlength
NAm-LacRomanel.Schweingruber.1996__density,56.2,-67.7,1000.0,wood.density
NAm-LacRomanel.Schweingruber.1996__MXD,56.2,-67.7,1000.0,wood.maximum latewood density
NAm-LacRomanel.Schweingruber.1996__residualChronology__2,56.2,-67.7,1000.0,wood.residualchronology
NAm-LacRomanel.Schweingruber.1996__ARSTAN__2,56.2,-67.7,1000.0,wood.arstan
NAm-LacRomanel.Schweingruber.1996__correlationCoefficient__2,56.2,-67.7,1000.0,wood.correlationcoefficient
NAm-LacRomanel.Schweingruber.1996__RBAR__2,56.2,-67.7,1000.0,wood.rbar
NAm-LacRomanel.Schweingruber.1996__uncertainty1s__3,56.2,-67.7,1000.0,wood.uncertainty1s
NAm-LacRomanel.Schweingruber.1996__uncertainty1s__4,56.2,-67.7,1000.0,wood.uncertainty1s
NAm-LacRomanel.Schweingruber.1996__EPS__2,56.2,-67.7,1000.0,wood.eps
NAm-LacRomanel.Schweingruber.1996__core__2,56.2,-67.7,1000.0,wood.core
NAm-GeraldineLakes.Luckman.2001__sampleCount,52.6,-117.9,2000.0,wood.samplecount
NAm-GeraldineLakes.Luckman.2001__segmentLength,52.6,-117.9,2000.0,wood.segmentlength
NAm-GeraldineLakes.Luckman.2001__ringWidth,52.6,-117.9,2000.0,wood.ringwidth
NAm-GeraldineLakes.Luckman.2001__ringWidth__2,52.6,-117.9,2000.0,wood.ring width
NAm-GeraldineLakes.Luckman.2001__residualChronology,52.6,-117.9,2000.0,wood.residualchronology
NAm-GeraldineLakes.Luckman.2001__ARSTAN,52.6,-117.9,2000.0,wood.arstan
NAm-GeraldineLakes.Luckman.2001__correlationCoefficient,52.6,-117.9,2000.0,wood.correlationcoefficient
NAm-GeraldineLakes.Luckman.2001__RBAR,52.6,-117.9,2000.0,wood.rbar
NAm-GeraldineLakes.Luckman.2001__uncertainty1s,52.6,-117.9,2000.0,wood.uncertainty1s
NAm-GeraldineLakes.Luckman.2001__uncertainty1s__2,52.6,-117.9,2000.0,wood.uncertainty1s
NAm-GeraldineLakes.Luckman.2001__EPS,52.6,-117.9,2000.0,wood.eps
NAm-GeraldineLakes.Luckman.2001__core,52.6,-117.9,2000.0,wood.core
Asi-EastChina.Wang.1990__temperature,30.0,117.5,2600.0,documents.historical
Asi-WEXYUN.Wright.2010__ringWidth,27.33,99.3,3800.0,wood.ring width
Eur-SpannagelCave.Mangini.2005__d18O,47.1,11.6,2347.0,speleothem.d18o
NAm-GranitePassHuntMountain.Briffa.1996__sampleCount,44.8,-107.9,2820.0,wood.samplecount
NAm-GranitePassHuntMountain.Briffa.1996__segmentLength,44.8,-107.9,2820.0,wood.segmentlength
NAm-GranitePassHuntMountain.Briffa.1996__ringWidth,44.8,-107.9,2820.0,wood.ringwidth
NAm-GranitePassHuntMountain.Briffa.1996__ringWidth__2,44.8,-107.9,2820.0,wood.ring width
NAm-GranitePassHuntMountain.Briffa.1996__residualChronology,44.8,-107.9,2820.0,wood.residualchronology
NAm-GranitePassHuntMountain.Briffa.1996__ARSTAN,44.8,-107.9,2820.0,wood.arstan
NAm-GranitePassHuntMountain.Briffa.1996__correlationCoefficient,44.8,-107.9,2820.0,wood.correlationcoefficient
NAm-GranitePassHuntMountain.Briffa.1996__RBAR,44.8,-107.9,2820.0,wood.rbar
NAm-GranitePassHuntMountain.Briffa.1996__uncertainty1s,44.8,-107.9,2820.0,wood.uncertainty1s
NAm-GranitePassHuntMountain.Briffa.1996__uncertainty1s__2,44.8,-107.9,2820.0,wood.uncertainty1s
NAm-GranitePassHuntMountain.Briffa.1996__EPS,44.8,-107.9,2820.0,wood.eps
